Entity,Code,Day,total_vaccinations_per_hundred
Japan,JPN,8/1/2021,71.18
Japan,JPN,8/2/2021,71.86
Japan,JPN,8/3/2021,72.5
Japan,JPN,8/4/2021,77.71
Japan,JPN,8/5/2021,78.79
Japan,JPN,8/9/2021,81.37
Japan,JPN,8/10/2021,83.56
Japan,JPN,8/11/2021,84.67
Japan,JPN,8/12/2021,85.53
Japan,JPN,8/15/2021,86.9
Japan,JPN,8/16/2021,87.8
Japan,JPN,8/17/2021,89.62
Japan,JPN,8/18/2021,90.66
Japan,JPN,8/19/2021,91.51
Jersey,JEY,3/14/2021,45.27
Jersey,JEY,3/21/2021,51.71
Jersey,JEY,3/28/2021,58.5
Jersey,JEY,4/4/2021,67.04
Jersey,JEY,4/11/2021,70.11
Jersey,JEY,4/18/2021,76.37
Jersey,JEY,4/25/2021,81.86
Jersey,JEY,5/2/2021,87.47
Jersey,JEY,5/12/2021,93.57
Jersey,JEY,5/16/2021,96.33
Jersey,JEY,5/19/2021,98.68
Jersey,JEY,5/23/2021,101.95
Jersey,JEY,5/26/2021,104.59
Jersey,JEY,5/30/2021,107.42
Jersey,JEY,6/2/2021,109.8
Jersey,JEY,6/6/2021,111.99
Jersey,JEY,6/9/2021,113.4
Jersey,JEY,6/13/2021,115.37
Jersey,JEY,6/16/2021,116.96
Jersey,JEY,6/20/2021,118.7
Jersey,JEY,6/23/2021,119.92
Jersey,JEY,6/27/2021,121.62
Jersey,JEY,7/4/2021,125.21
Jersey,JEY,7/7/2021,127.29
Jersey,JEY,7/11/2021,129.4
Jersey,JEY,7/14/2021,131.33
Jersey,JEY,7/18/2021,133.94
Jersey,JEY,7/21/2021,136.07
Jersey,JEY,7/25/2021,138.76
Jersey,JEY,7/28/2021,140.56
Jersey,JEY,8/1/2021,141.72
Jersey,JEY,8/4/2021,142.6
Jersey,JEY,8/8/2021,143.36
Jersey,JEY,8/11/2021,144.11
Jersey,JEY,8/15/2021,144.88
Jordan,JOR,1/12/2021,0
Jordan,JOR,1/23/2021,0.29
Jordan,JOR,1/31/2021,0.39
Jordan,JOR,2/22/2021,0.78
Jordan,JOR,2/25/2021,1.47
Jordan,JOR,3/15/2021,2
Jordan,JOR,3/17/2021,2.37
Jordan,JOR,3/21/2021,2.67
Jordan,JOR,3/24/2021,3.14
Jordan,JOR,3/30/2021,4.01
Jordan,JOR,4/7/2021,5.14
Jordan,JOR,4/14/2021,6.52
Jordan,JOR,4/19/2021,7.17
Jordan,JOR,4/29/2021,9.02
Jordan,JOR,5/4/2021,10.69
Jordan,JOR,5/18/2021,13.92
Jordan,JOR,5/26/2021,17.15
Jordan,JOR,5/27/2021,18.42
Jordan,JOR,5/28/2021,18.66
Jordan,JOR,6/6/2021,22.62
Jordan,JOR,6/8/2021,24.38
Jordan,JOR,6/10/2021,24.65
Jordan,JOR,6/11/2021,24.66
Jordan,JOR,6/13/2021,25.5
Jordan,JOR,6/14/2021,26.28
Jordan,JOR,6/15/2021,26.97
Jordan,JOR,6/16/2021,27.62
Jordan,JOR,6/17/2021,28.34
Jordan,JOR,6/18/2021,28.36
Jordan,JOR,6/19/2021,28.56
Jordan,JOR,6/20/2021,30.38
Jordan,JOR,6/21/2021,31.34
Jordan,JOR,6/24/2021,32.75
Jordan,JOR,6/25/2021,33.12
Jordan,JOR,6/26/2021,33.72
Jordan,JOR,6/27/2021,34.53
Jordan,JOR,6/28/2021,35.46
Jordan,JOR,6/30/2021,38.3
Jordan,JOR,7/2/2021,38.38
Jordan,JOR,7/4/2021,39.16
Jordan,JOR,7/5/2021,39.73
Jordan,JOR,7/6/2021,40.34
Jordan,JOR,7/7/2021,40.97
Jordan,JOR,7/9/2021,41.6
Jordan,JOR,7/11/2021,42.26
Jordan,JOR,7/12/2021,42.79
Jordan,JOR,7/13/2021,43.2
Jordan,JOR,7/14/2021,43.65
Jordan,JOR,7/15/2021,44.34
Jordan,JOR,7/17/2021,44.83
Jordan,JOR,7/18/2021,45.49
Jordan,JOR,7/19/2021,45.52
Jordan,JOR,7/21/2021,45.52
Jordan,JOR,7/22/2021,45.76
Jordan,JOR,7/24/2021,46.54
Jordan,JOR,7/25/2021,47.52
Jordan,JOR,7/26/2021,48.47
Jordan,JOR,7/27/2021,49.29
Jordan,JOR,7/29/2021,50.53
Jordan,JOR,7/30/2021,50.71
Jordan,JOR,7/31/2021,51.11
Jordan,JOR,8/1/2021,51.6
Jordan,JOR,8/9/2021,55.08
Jordan,JOR,8/10/2021,55.1
Jordan,JOR,8/11/2021,55.71
Jordan,JOR,8/13/2021,55.79
Jordan,JOR,8/14/2021,56.27
Jordan,JOR,8/15/2021,56.76
Jordan,JOR,8/16/2021,57.29
Jordan,JOR,8/17/2021,57.8
Jordan,JOR,8/18/2021,58.35
Jordan,JOR,8/19/2021,58.8
Jordan,JOR,8/20/2021,58.88
Kazakhstan,KAZ,1/31/2021,0
Kazakhstan,KAZ,2/11/2021,0.07
Kazakhstan,KAZ,2/24/2021,0.12
Kazakhstan,KAZ,3/15/2021,0.47
Kazakhstan,KAZ,3/18/2021,0.59
Kazakhstan,KAZ,4/10/2021,2.05
Kazakhstan,KAZ,4/12/2021,2.36
Kazakhstan,KAZ,4/18/2021,4.56
Kazakhstan,KAZ,4/21/2021,4.76
Kazakhstan,KAZ,4/22/2021,5.09
Kazakhstan,KAZ,4/24/2021,5.34
Kazakhstan,KAZ,4/27/2021,6.04
Kazakhstan,KAZ,4/28/2021,8.31
Kazakhstan,KAZ,5/4/2021,9.42
Kazakhstan,KAZ,5/5/2021,10.79
Kazakhstan,KAZ,5/7/2021,11.5
Kazakhstan,KAZ,5/11/2021,13.08
Kazakhstan,KAZ,5/14/2021,13.38
Kazakhstan,KAZ,5/15/2021,13.66
Kazakhstan,KAZ,5/16/2021,13.8
Kazakhstan,KAZ,5/17/2021,13.87
Kazakhstan,KAZ,5/18/2021,14.11
Kazakhstan,KAZ,5/19/2021,14.38
Kazakhstan,KAZ,5/20/2021,14.67
Kazakhstan,KAZ,5/21/2021,14.96
Kazakhstan,KAZ,5/22/2021,15.3
Kazakhstan,KAZ,5/23/2021,15.46
Kazakhstan,KAZ,5/24/2021,15.52
Kazakhstan,KAZ,5/25/2021,15.79
Kazakhstan,KAZ,5/26/2021,16.03
Kazakhstan,KAZ,5/27/2021,16.5
Kazakhstan,KAZ,5/29/2021,16.73
Kazakhstan,KAZ,5/31/2021,16.88
Kazakhstan,KAZ,6/1/2021,17.08
Kazakhstan,KAZ,6/2/2021,17.27
Kazakhstan,KAZ,6/3/2021,17.45
Kazakhstan,KAZ,6/4/2021,17.7
Kazakhstan,KAZ,6/5/2021,17.97
Kazakhstan,KAZ,6/6/2021,18.16
Kazakhstan,KAZ,6/7/2021,18.3
Kazakhstan,KAZ,6/8/2021,18.63
Kazakhstan,KAZ,6/9/2021,19
Kazakhstan,KAZ,6/10/2021,19.36
Kazakhstan,KAZ,6/11/2021,19.78
Kazakhstan,KAZ,6/12/2021,20.27
Kazakhstan,KAZ,6/13/2021,20.57
Kazakhstan,KAZ,6/14/2021,20.72
Kazakhstan,KAZ,6/15/2021,21.21
Kazakhstan,KAZ,6/16/2021,21.67
Kazakhstan,KAZ,6/17/2021,22.14
Kazakhstan,KAZ,6/18/2021,22.66
Kazakhstan,KAZ,6/19/2021,23.14
Kazakhstan,KAZ,6/20/2021,23.42
Kazakhstan,KAZ,6/21/2021,23.58
Kazakhstan,KAZ,6/22/2021,24.1
Kazakhstan,KAZ,6/23/2021,24.56
Kazakhstan,KAZ,6/24/2021,25.1
Kazakhstan,KAZ,6/25/2021,25.71
Kazakhstan,KAZ,6/26/2021,26.37
Kazakhstan,KAZ,6/27/2021,26.74
Kazakhstan,KAZ,6/28/2021,27
Kazakhstan,KAZ,6/29/2021,27.7
Kazakhstan,KAZ,6/30/2021,28.42
Kazakhstan,KAZ,7/1/2021,29.04
Kazakhstan,KAZ,7/2/2021,29.76
Kazakhstan,KAZ,7/3/2021,30.61
Kazakhstan,KAZ,7/4/2021,31.38
Kazakhstan,KAZ,7/5/2021,31.75
Kazakhstan,KAZ,7/6/2021,32.27
Kazakhstan,KAZ,7/7/2021,32.71
Kazakhstan,KAZ,7/8/2021,33.57
Kazakhstan,KAZ,7/9/2021,34.46
Kazakhstan,KAZ,7/10/2021,35.32
Kazakhstan,KAZ,7/11/2021,35.91
Kazakhstan,KAZ,7/12/2021,36.29
Kazakhstan,KAZ,7/13/2021,37.16
Kazakhstan,KAZ,7/14/2021,38.05
Kazakhstan,KAZ,7/15/2021,38.89
Kazakhstan,KAZ,7/17/2021,40.3
Kazakhstan,KAZ,7/18/2021,40.72
Kazakhstan,KAZ,7/19/2021,40.97
Kazakhstan,KAZ,7/20/2021,41.65
Kazakhstan,KAZ,7/21/2021,41.93
Kazakhstan,KAZ,7/22/2021,42.61
Kazakhstan,KAZ,7/23/2021,43.3
Kazakhstan,KAZ,7/24/2021,44.04
Kazakhstan,KAZ,7/25/2021,44.52
Kazakhstan,KAZ,7/26/2021,44.79
Kazakhstan,KAZ,7/27/2021,45.51
Kazakhstan,KAZ,7/28/2021,46.16
Kazakhstan,KAZ,7/29/2021,46.93
Kazakhstan,KAZ,7/30/2021,47.69
Kazakhstan,KAZ,7/31/2021,48.47
Kazakhstan,KAZ,8/1/2021,49.04
Kazakhstan,KAZ,8/2/2021,49.35
Kazakhstan,KAZ,8/3/2021,50.18
Kazakhstan,KAZ,8/4/2021,51.02
Kazakhstan,KAZ,8/5/2021,51.84
Kazakhstan,KAZ,8/6/2021,52.54
Kazakhstan,KAZ,8/7/2021,53.28
Kazakhstan,KAZ,8/8/2021,53.7
Kazakhstan,KAZ,8/9/2021,53.97
Kazakhstan,KAZ,8/10/2021,54.61
Kazakhstan,KAZ,8/11/2021,55.31
Kazakhstan,KAZ,8/12/2021,55.94
Kazakhstan,KAZ,8/13/2021,56.5
Kazakhstan,KAZ,8/14/2021,57.05
Kazakhstan,KAZ,8/15/2021,57.38
Kazakhstan,KAZ,8/16/2021,57.58
Kazakhstan,KAZ,8/17/2021,58.1
Kazakhstan,KAZ,8/18/2021,58.6
Kazakhstan,KAZ,8/19/2021,59.1
Kazakhstan,KAZ,8/20/2021,59.59
Kenya,KEN,3/4/2021,0
Kenya,KEN,3/10/2021,0.01
Kenya,KEN,3/14/2021,0.02
Kenya,KEN,3/17/2021,0.04
Kenya,KEN,3/24/2021,0.12
Kenya,KEN,3/26/2021,0.17
Kenya,KEN,3/31/2021,0.3
Kenya,KEN,4/3/2021,0.37
Kenya,KEN,4/7/2021,0.63
Kenya,KEN,4/8/2021,0.78
Kenya,KEN,4/14/2021,1.06
Kenya,KEN,4/16/2021,1.21
Kenya,KEN,4/21/2021,1.4
Kenya,KEN,4/28/2021,1.59
Kenya,KEN,5/13/2021,1.73
Kenya,KEN,5/14/2021,1.74
Kenya,KEN,5/19/2021,1.76
Kenya,KEN,5/20/2021,1.76
Kenya,KEN,5/21/2021,1.77
Kenya,KEN,5/23/2021,1.77
Kenya,KEN,5/24/2021,1.78
Kenya,KEN,5/25/2021,1.78
Kenya,KEN,5/26/2021,1.79
Kenya,KEN,5/27/2021,1.79
Kenya,KEN,5/28/2021,1.8
Kenya,KEN,5/29/2021,1.8
Kenya,KEN,5/31/2021,1.8
Kenya,KEN,6/2/2021,1.81
Kenya,KEN,6/3/2021,1.81
Kenya,KEN,6/4/2021,1.82
Kenya,KEN,6/5/2021,1.83
Kenya,KEN,6/6/2021,1.83
Kenya,KEN,6/7/2021,1.84
Kenya,KEN,6/8/2021,1.87
Kenya,KEN,6/9/2021,1.92
Kenya,KEN,6/10/2021,1.97
Kenya,KEN,6/11/2021,2.04
Kenya,KEN,6/13/2021,2.07
Kenya,KEN,6/14/2021,2.08
Kenya,KEN,6/15/2021,2.12
Kenya,KEN,6/16/2021,2.15
Kenya,KEN,6/17/2021,2.17
Kenya,KEN,6/18/2021,2.18
Kenya,KEN,6/19/2021,2.2
Kenya,KEN,6/20/2021,2.2
Kenya,KEN,6/21/2021,2.21
Kenya,KEN,6/22/2021,2.21
Kenya,KEN,6/23/2021,2.23
Kenya,KEN,6/24/2021,2.27
Kenya,KEN,6/26/2021,2.38
Kenya,KEN,6/27/2021,2.39
Kenya,KEN,6/28/2021,2.4
Kenya,KEN,6/29/2021,2.48
Kenya,KEN,6/30/2021,2.56
Kenya,KEN,7/1/2021,2.64
Kenya,KEN,7/2/2021,2.69
Kenya,KEN,7/3/2021,2.73
Kenya,KEN,7/4/2021,2.74
Kenya,KEN,7/5/2021,2.75
Kenya,KEN,7/6/2021,2.78
Kenya,KEN,7/7/2021,2.81
Kenya,KEN,7/8/2021,2.84
Kenya,KEN,7/9/2021,2.85
Kenya,KEN,7/11/2021,2.86
Kenya,KEN,7/12/2021,2.88
Kenya,KEN,7/13/2021,2.88
Kenya,KEN,7/14/2021,2.91
Kenya,KEN,7/15/2021,2.99
Kenya,KEN,7/17/2021,3.01
Kenya,KEN,7/18/2021,3.01
Kenya,KEN,7/20/2021,3.04
Kenya,KEN,7/21/2021,3.04
Kenya,KEN,7/22/2021,3.07
Kenya,KEN,7/23/2021,3.09
Kenya,KEN,7/24/2021,3.11
Kenya,KEN,7/25/2021,3.11
Kenya,KEN,7/26/2021,3.11
Kenya,KEN,7/27/2021,3.13
Kenya,KEN,7/28/2021,3.15
Kenya,KEN,7/29/2021,3.18
Kenya,KEN,7/30/2021,3.18
Kenya,KEN,8/1/2021,3.21
Kenya,KEN,8/2/2021,3.21
Kenya,KEN,8/3/2021,3.22
Kenya,KEN,8/4/2021,3.24
Kenya,KEN,8/5/2021,3.26
Kenya,KEN,8/6/2021,3.29
Kenya,KEN,8/7/2021,3.34
Kenya,KEN,8/9/2021,3.36
Kenya,KEN,8/10/2021,3.43
Kenya,KEN,8/11/2021,3.5
Kenya,KEN,8/12/2021,3.57
Kenya,KEN,8/13/2021,3.66
Kenya,KEN,8/14/2021,3.74
Kenya,KEN,8/15/2021,3.78
Kenya,KEN,8/16/2021,3.82
Kenya,KEN,8/18/2021,4.01
Kenya,KEN,8/19/2021,4.13
Kenya,KEN,8/20/2021,4.26
Kiribati,KIR,6/1/2021,0
Kiribati,KIR,8/9/2021,11.7
Kosovo,OWID_KOS,3/28/2021,0
Kosovo,OWID_KOS,4/3/2021,0.04
Kosovo,OWID_KOS,4/4/2021,0.13
Kosovo,OWID_KOS,4/14/2021,0.55
Kosovo,OWID_KOS,4/18/2021,0.83
Kosovo,OWID_KOS,4/23/2021,1.14
Kosovo,OWID_KOS,5/17/2021,2.39
Kosovo,OWID_KOS,5/20/2021,2.86
Kosovo,OWID_KOS,6/2/2021,3.61
Kosovo,OWID_KOS,6/6/2021,4.15
Kosovo,OWID_KOS,6/13/2021,5.08
Kosovo,OWID_KOS,6/20/2021,6.93
Kosovo,OWID_KOS,6/30/2021,9.26
Kosovo,OWID_KOS,7/8/2021,12.59
Kosovo,OWID_KOS,7/9/2021,12.97
Kosovo,OWID_KOS,7/10/2021,13.09
Kosovo,OWID_KOS,7/11/2021,13.13
Kosovo,OWID_KOS,7/12/2021,13.5
Kosovo,OWID_KOS,7/13/2021,14
Kosovo,OWID_KOS,7/14/2021,14.6
Kosovo,OWID_KOS,7/15/2021,15.2
Kosovo,OWID_KOS,7/16/2021,15.83
Kosovo,OWID_KOS,7/17/2021,16.06
Kosovo,OWID_KOS,7/20/2021,16.77
Kosovo,OWID_KOS,7/22/2021,17.27
Kosovo,OWID_KOS,7/23/2021,17.76
Kosovo,OWID_KOS,7/26/2021,18.52
Kosovo,OWID_KOS,7/27/2021,19.36
Kosovo,OWID_KOS,7/28/2021,20.08
Kosovo,OWID_KOS,7/29/2021,20.71
Kosovo,OWID_KOS,7/30/2021,21.37
Kosovo,OWID_KOS,7/31/2021,22.19
Kosovo,OWID_KOS,8/3/2021,23.06
Kosovo,OWID_KOS,8/4/2021,23.82
Kosovo,OWID_KOS,8/5/2021,24.31
Kosovo,OWID_KOS,8/6/2021,24.74
Kosovo,OWID_KOS,8/7/2021,25.23
Kosovo,OWID_KOS,8/10/2021,26.12
Kosovo,OWID_KOS,8/11/2021,26.99
Kosovo,OWID_KOS,8/14/2021,28.92
Kosovo,OWID_KOS,8/17/2021,31.13
Kuwait,KWT,12/28/2020,0.06
Kuwait,KWT,1/26/2021,0.82
Kuwait,KWT,2/15/2021,4.1
Kuwait,KWT,3/8/2021,8.43
Kuwait,KWT,3/22/2021,12.6
Kuwait,KWT,3/29/2021,14.16
Kuwait,KWT,4/18/2021,20.14
Kuwait,KWT,4/25/2021,23.42
Kuwait,KWT,5/4/2021,32.01
Kuwait,KWT,5/6/2021,33.72
Kuwait,KWT,5/16/2021,42.62
Kuwait,KWT,7/3/2021,55.62
Kyrgyzstan,KGZ,3/28/2021,0
Kyrgyzstan,KGZ,4/6/2021,0.01
Kyrgyzstan,KGZ,4/7/2021,0.01
Kyrgyzstan,KGZ,4/12/2021,0.03
Kyrgyzstan,KGZ,4/28/2021,0.43
Kyrgyzstan,KGZ,5/11/2021,0.66
Kyrgyzstan,KGZ,5/18/2021,0.83
Kyrgyzstan,KGZ,6/9/2021,2.08
Kyrgyzstan,KGZ,6/23/2021,2.66
Kyrgyzstan,KGZ,7/27/2021,7.75
Kyrgyzstan,KGZ,7/28/2021,7.94
Kyrgyzstan,KGZ,7/29/2021,8.27
Kyrgyzstan,KGZ,7/30/2021,8.62
Kyrgyzstan,KGZ,7/31/2021,8.75
Kyrgyzstan,KGZ,8/1/2021,8.88
Kyrgyzstan,KGZ,8/2/2021,9.2
Kyrgyzstan,KGZ,8/3/2021,9.73
Kyrgyzstan,KGZ,8/4/2021,9.9
Kyrgyzstan,KGZ,8/5/2021,10.3
Kyrgyzstan,KGZ,8/6/2021,10.67
Kyrgyzstan,KGZ,8/7/2021,10.88
Kyrgyzstan,KGZ,8/8/2021,11.06
Kyrgyzstan,KGZ,8/9/2021,11.48
Kyrgyzstan,KGZ,8/10/2021,11.91
Kyrgyzstan,KGZ,8/11/2021,12.35
Kyrgyzstan,KGZ,8/12/2021,12.56
Kyrgyzstan,KGZ,8/13/2021,12.89
Kyrgyzstan,KGZ,8/14/2021,13
Kyrgyzstan,KGZ,8/15/2021,13.27
Kyrgyzstan,KGZ,8/16/2021,13.61
Kyrgyzstan,KGZ,8/17/2021,13.97
Kyrgyzstan,KGZ,8/18/2021,14.3
Kyrgyzstan,KGZ,8/19/2021,14.77
Kyrgyzstan,KGZ,8/20/2021,15.05
Laos,LAO,3/17/2021,0.56
Laos,LAO,4/14/2021,1.87
Laos,LAO,4/19/2021,1.88
Laos,LAO,4/21/2021,2.08
Laos,LAO,4/22/2021,2.16
Laos,LAO,4/24/2021,2.47
Laos,LAO,4/25/2021,2.52
Laos,LAO,4/26/2021,2.53
Laos,LAO,5/10/2021,6.71
Laos,LAO,5/14/2021,7.74
Laos,LAO,5/15/2021,8.01
Laos,LAO,5/17/2021,8.57
Laos,LAO,5/18/2021,8.72
Laos,LAO,5/19/2021,8.92
Laos,LAO,5/20/2021,9.2
Laos,LAO,5/21/2021,9.49
Laos,LAO,5/22/2021,10.02
Laos,LAO,5/23/2021,10.02
Laos,LAO,5/26/2021,10.32
Laos,LAO,5/31/2021,11.9
Laos,LAO,6/1/2021,12.4
Laos,LAO,6/2/2021,12.56
Laos,LAO,6/3/2021,12.83
Laos,LAO,6/4/2021,13.16
Laos,LAO,6/5/2021,13.5
Laos,LAO,6/6/2021,13.66
Laos,LAO,6/7/2021,13.75
Laos,LAO,6/8/2021,13.99
Laos,LAO,6/9/2021,14.22
Laos,LAO,6/10/2021,14.49
Laos,LAO,6/11/2021,14.84
Laos,LAO,6/12/2021,15.1
Laos,LAO,6/13/2021,15.23
Laos,LAO,6/14/2021,15.27
Laos,LAO,6/15/2021,15.42
Laos,LAO,6/16/2021,15.59
Laos,LAO,6/17/2021,15.59
Laos,LAO,6/18/2021,16.26
Laos,LAO,6/19/2021,16.62
Laos,LAO,6/21/2021,17.07
Laos,LAO,6/22/2021,17.44
Laos,LAO,6/24/2021,18.53
Laos,LAO,6/25/2021,19
Laos,LAO,6/26/2021,19.36
Laos,LAO,6/28/2021,19.47
Laos,LAO,7/4/2021,21.04
Laos,LAO,7/5/2021,21.13
Laos,LAO,7/6/2021,21.33
Laos,LAO,7/9/2021,22.65
Laos,LAO,7/11/2021,22.91
Laos,LAO,7/14/2021,23.49
Laos,LAO,7/17/2021,24.43
Laos,LAO,7/21/2021,25.59
Laos,LAO,7/25/2021,26.05
Laos,LAO,8/6/2021,34.07
Laos,LAO,8/8/2021,35.38
Laos,LAO,8/14/2021,42.86
Laos,LAO,8/17/2021,46.34
Latvia,LVA,12/4/2020,0
Latvia,LVA,12/16/2020,0
Latvia,LVA,12/18/2020,0
Latvia,LVA,12/20/2020,0
Latvia,LVA,12/21/2020,0
Latvia,LVA,12/22/2020,0
Latvia,LVA,12/24/2020,0
Latvia,LVA,12/27/2020,0
Latvia,LVA,12/28/2020,0.03
Latvia,LVA,12/29/2020,0.08
Latvia,LVA,12/30/2020,0.12
Latvia,LVA,12/31/2020,0.12
Latvia,LVA,1/1/2021,0.12
Latvia,LVA,1/2/2021,0.12
Latvia,LVA,1/3/2021,0.12
Latvia,LVA,1/4/2021,0.16
Latvia,LVA,1/5/2021,0.21
Latvia,LVA,1/6/2021,0.25
Latvia,LVA,1/7/2021,0.29
Latvia,LVA,1/8/2021,0.34
Latvia,LVA,1/9/2021,0.36
Latvia,LVA,1/10/2021,0.37
Latvia,LVA,1/11/2021,0.45
Latvia,LVA,1/12/2021,0.53
Latvia,LVA,1/13/2021,0.61
Latvia,LVA,1/14/2021,0.71
Latvia,LVA,1/15/2021,0.81
Latvia,LVA,1/16/2021,0.85
Latvia,LVA,1/17/2021,0.85
Latvia,LVA,1/18/2021,0.9
Latvia,LVA,1/19/2021,0.94
Latvia,LVA,1/20/2021,0.99
Latvia,LVA,1/21/2021,1
Latvia,LVA,1/22/2021,1.01
Latvia,LVA,1/23/2021,1.02
Latvia,LVA,1/24/2021,1.02
Latvia,LVA,1/25/2021,1.06
Latvia,LVA,1/26/2021,1.1
Latvia,LVA,1/27/2021,1.15
Latvia,LVA,1/28/2021,1.19
Latvia,LVA,1/29/2021,1.24
Latvia,LVA,1/30/2021,1.26
Latvia,LVA,1/31/2021,1.27
Latvia,LVA,2/1/2021,1.34
Latvia,LVA,2/2/2021,1.43
Latvia,LVA,2/3/2021,1.52
Latvia,LVA,2/4/2021,1.6
Latvia,LVA,2/5/2021,1.69
Latvia,LVA,2/6/2021,1.72
Latvia,LVA,2/7/2021,1.73
Latvia,LVA,2/8/2021,1.75
Latvia,LVA,2/9/2021,1.76
Latvia,LVA,2/10/2021,1.79
Latvia,LVA,2/11/2021,1.89
Latvia,LVA,2/12/2021,1.98
Latvia,LVA,2/13/2021,2
Latvia,LVA,2/14/2021,2
Latvia,LVA,2/15/2021,2.05
Latvia,LVA,2/16/2021,2.12
Latvia,LVA,2/17/2021,2.23
Latvia,LVA,2/18/2021,2.31
Latvia,LVA,2/19/2021,2.39
Latvia,LVA,2/20/2021,2.43
Latvia,LVA,2/21/2021,2.47
Latvia,LVA,2/22/2021,2.57
Latvia,LVA,2/23/2021,2.69
Latvia,LVA,2/24/2021,2.92
Latvia,LVA,2/25/2021,3.15
Latvia,LVA,2/26/2021,3.33
Latvia,LVA,2/27/2021,3.36
Latvia,LVA,2/28/2021,3.37
Latvia,LVA,3/1/2021,3.49
Latvia,LVA,3/2/2021,3.64
Latvia,LVA,3/3/2021,3.93
Latvia,LVA,3/4/2021,4.37
Latvia,LVA,3/5/2021,4.74
Latvia,LVA,3/6/2021,4.8
Latvia,LVA,3/7/2021,4.81
Latvia,LVA,3/8/2021,4.93
Latvia,LVA,3/9/2021,5.1
Latvia,LVA,3/10/2021,5.29
Latvia,LVA,3/11/2021,5.49
Latvia,LVA,3/12/2021,5.89
Latvia,LVA,3/13/2021,5.96
Latvia,LVA,3/14/2021,5.96
Latvia,LVA,3/15/2021,6.25
Latvia,LVA,3/16/2021,6.27
Latvia,LVA,3/17/2021,6.28
Latvia,LVA,3/18/2021,6.29
Latvia,LVA,3/19/2021,6.34
Latvia,LVA,3/20/2021,6.36
Latvia,LVA,3/21/2021,6.37
Latvia,LVA,3/22/2021,6.56
Latvia,LVA,3/23/2021,6.96
Latvia,LVA,3/24/2021,7.41
Latvia,LVA,3/25/2021,7.78
Latvia,LVA,3/26/2021,8.05
Latvia,LVA,3/27/2021,8.08
Latvia,LVA,3/28/2021,8.08
Latvia,LVA,3/29/2021,8.22
Latvia,LVA,3/30/2021,8.55
Latvia,LVA,3/31/2021,8.92
Latvia,LVA,4/1/2021,9.18
Latvia,LVA,4/2/2021,9.21
Latvia,LVA,4/3/2021,9.41
Latvia,LVA,4/4/2021,9.49
Latvia,LVA,4/5/2021,9.65
Latvia,LVA,4/6/2021,9.97
Latvia,LVA,4/7/2021,10.53
Latvia,LVA,4/8/2021,10.94
Latvia,LVA,4/9/2021,11.25
Latvia,LVA,4/10/2021,11.36
Latvia,LVA,4/11/2021,11.36
Latvia,LVA,4/12/2021,11.52
Latvia,LVA,4/13/2021,11.75
Latvia,LVA,4/14/2021,12.12
Latvia,LVA,4/15/2021,12.45
Latvia,LVA,4/16/2021,12.95
Latvia,LVA,4/17/2021,13.3
Latvia,LVA,4/18/2021,13.35
Latvia,LVA,4/19/2021,13.56
Latvia,LVA,4/20/2021,13.96
Latvia,LVA,4/21/2021,14.51
Latvia,LVA,4/22/2021,15.03
Latvia,LVA,4/23/2021,15.61
Latvia,LVA,4/24/2021,15.94
Latvia,LVA,4/25/2021,16.01
Latvia,LVA,4/26/2021,16.26
Latvia,LVA,4/27/2021,16.66
Latvia,LVA,4/28/2021,17.43
Latvia,LVA,4/29/2021,18.2
Latvia,LVA,4/30/2021,18.81
Latvia,LVA,5/1/2021,19.18
Latvia,LVA,5/2/2021,19.26
Latvia,LVA,5/3/2021,19.42
Latvia,LVA,5/4/2021,19.89
Latvia,LVA,5/5/2021,20.78
Latvia,LVA,5/6/2021,21.94
Latvia,LVA,5/7/2021,23
Latvia,LVA,5/8/2021,23.65
Latvia,LVA,5/9/2021,23.74
Latvia,LVA,5/10/2021,24.24
Latvia,LVA,5/11/2021,25.2
Latvia,LVA,5/12/2021,26.41
Latvia,LVA,5/13/2021,27.6
Latvia,LVA,5/14/2021,28.76
Latvia,LVA,5/15/2021,29.47
Latvia,LVA,5/16/2021,29.74
Latvia,LVA,5/17/2021,30.37
Latvia,LVA,5/18/2021,31.29
Latvia,LVA,5/19/2021,32.52
Latvia,LVA,5/20/2021,33.66
Latvia,LVA,5/21/2021,34.76
Latvia,LVA,5/22/2021,35.43
Latvia,LVA,5/23/2021,35.58
Latvia,LVA,5/24/2021,36.21
Latvia,LVA,5/25/2021,37.3
Latvia,LVA,5/26/2021,38.46
Latvia,LVA,5/27/2021,39.62
Latvia,LVA,5/28/2021,40.93
Latvia,LVA,5/29/2021,41.56
Latvia,LVA,5/30/2021,41.78
Latvia,LVA,5/31/2021,42.47
Latvia,LVA,6/1/2021,43.59
Latvia,LVA,6/2/2021,44.76
Latvia,LVA,6/3/2021,45.91
Latvia,LVA,6/4/2021,46.98
Latvia,LVA,6/5/2021,47.57
Latvia,LVA,6/6/2021,47.85
Latvia,LVA,6/7/2021,48.64
Latvia,LVA,6/8/2021,49.6
Latvia,LVA,6/9/2021,50.57
Latvia,LVA,6/10/2021,51.48
Latvia,LVA,6/11/2021,52.4
Latvia,LVA,6/12/2021,52.83
Latvia,LVA,6/13/2021,52.92
Latvia,LVA,6/14/2021,53.47
Latvia,LVA,6/15/2021,54.16
Latvia,LVA,6/16/2021,55
Latvia,LVA,6/17/2021,55.71
